     X             Y               E
=======================================
-0.5487		0.2576		3.1709
-0.5100		-0.0589		3.9412
0.4117		0.5050		5.1142
0.6341		-0.3242		2.5410
-0.3150		0.9145		3.7952
0.6070		-0.1210		2.1594
0.2827		0.6804		6.1451
0.3099		0.3578		0.9146
-0.1517		0.6967		3.5910
-0.5494		0.2130		9.5178
0.2534		-0.8756		2.7869
0.7616		-0.6755		3.2276
-0.3302		0.1632		1.0260
0.1069		-0.3803		1.5888
-0.6703		0.3591		3.8211
0.3098		-0.5506		4.0588
0.1533		-0.1055		0.5369
-0.0809		-0.1658		7.0199
0.3979		-0.5870		1.8464
-0.8048		0.5775		0.5193
-0.7149		0.7466		6.2630
0.1091		-0.8832		4.6704
0.4489		-0.5611		2.5028
-0.4477		0.7001		4.4603
-0.7788		-0.2863		0.2542
0.8579		0.1309		6.1882
0.0857		-0.4904		1.4378
0.1314		-0.8897		4.3291
-0.2704		-0.4817		6.0210
0.1644		-0.6122		5.8621
-0.7291		0.1384		2.0025
0.0573		0.0538		7.3150
0.2428		-0.7994		6.8747
0.7484		0.1032		6.2278
0.2148		-0.4350		1.5698
0.1727		-0.7903		2.9419
-0.2071		0.8916		6.8085
-0.2043		-0.4088		6.4068
0.5483		-0.7239		0.2582
-0.7109		-0.0700		3.1298
0.6742		-0.4335		0.8529
0.2490		-0.8358		4.5473
-0.5160		0.4952		6.3290
0.1457		-0.4174		8.2050
-0.7107		-0.1517		8.0199
0.6405		0.1088		3.4763
-0.0131		0.3087		5.4701
0.3288		0.1278		5.7021
-0.1819		-0.1242		4.6541
-0.9299		0.4665		4.7309
-0.0810		0.5334		3.7068
-0.1589		-0.7320		4.4078
0.2982		-0.6458		7.6228
-0.0497		0.6280		6.9900
0.1291		-0.4374		4.1607
0.4225		0.8420		0.0185
-0.7811		-0.8295		8.1552
-0.9522		-0.4160		1.4903
0.5209		0.5612		3.7761
0.8881		0.5319		1.4568
-0.2522		-0.6949		2.2597
-0.6080		0.1460		0.4080
0.7983		-0.1269		2.3003
0.5219		-0.3191		8.5333
-0.4308		0.9797		1.8014
0.8747		-0.1434		7.6165
0.0866		0.5139		6.1574
-0.5381		-0.3724		1.3295
0.2476		0.1322		4.6377
-0.6112		0.3734		2.6580
0.9559		0.7822		5.3526
-0.5736		-0.7747		6.8166
-0.9380		-0.3944		6.4896
0.1872		-0.3268		0.2259
0.5884		0.2140		3.3091
-0.6096		0.6764		5.8337
0.6114		0.2226		6.9327
0.4310		-0.6730		2.1265
0.7428		0.0629		4.9329
0.3306		0.8130		3.8840
-0.1818		-0.0829		7.7273
-0.3886		0.8762		8.7301
-0.3261		0.5274		0.6641
0.1133		0.3327		7.9573
0.6418		0.8587		3.0397
0.4270		0.5443		0.6818
-0.3023		0.6110		3.8093
0.5831		0.0316		1.1266
-0.8500		0.4071		4.0536
0.6752		0.2769		1.0992
0.4345		-0.7181		0.4677
-0.3777		-0.6359		5.5947
-0.3784		0.4549		5.3941
-0.0568		-0.3132		6.5714
-0.7436		0.3020		7.5944
0.6593		-0.3217		6.1715
0.5299		-0.3625		8.3146
-0.1902		-0.2342		4.9763
0.2002		0.7074		0.1205
0.6290		0.3160		8.2948
-0.6561		0.2920		3.8177
0.6589		-0.5482		2.3323
0.6282		-0.6576		3.1839
-0.0603		0.0064		6.8100
0.7218		0.5465		3.8346
-0.7586		-0.4042		8.1745
-0.4837		-0.5473		3.8395
-0.2663		-0.0813		3.4278
0.2786		0.6978		1.2359
0.5055		-0.8119		0.6236
-0.7167		0.3917		4.0075
0.5936		0.3218		0.5650
-0.4699		0.1112		3.2916
0.2428		-0.6875		8.3455
-0.4206		-0.5994		0.1607
0.1949		0.5333		2.3208
0.4258		-0.0934		1.3010
0.1884		-0.4700		0.4369
-0.9965		-0.0690		1.8920
0.0364		0.7029		0.8957
-0.1663		0.6798		7.8596
-0.7146		-0.1513		5.1666
0.3040		0.4569		5.8488
-0.7801		-0.1612		4.7192
-0.7253		0.4004		1.4070
-0.1057		0.1816		4.9098
0.2071		0.0152		8.2404
-0.6272		-0.0981		4.8156
0.6036		-0.8239		7.4476
-0.5169		0.7671		1.2207
0.6535		-0.4965		0.5361
-0.2513		-0.1409		7.7205
0.0316		-0.6759		0.8312
-0.0996		-0.7098		7.3679
0.9259		0.7565		7.7923
0.3215		-0.3275		6.3800
-0.8695		-0.0957		5.3864
0.5799		0.4889		6.2523
0.4393		0.9529		3.1732
-0.5387		0.2666		2.7904
0.5017		0.2746		0.5326
-0.3827		-0.5769		1.2905
0.4509		0.0338		8.2777
-0.4104		-0.9694		1.9730
0.7157		0.2161		6.5580
0.0107		0.4986		6.7304
0.8058		0.1294		6.2331
0.7938		-0.2482		4.0988
0.3969		0.3299		6.9356
0.5492		0.0232		6.9649
-0.4434		0.6418		9.0896
-0.6260		0.7602		7.9894
0.6988		0.6523		8.1815
-0.2375		-0.5195		0.6242
-0.9481		-0.6570		1.9912
-0.7639		0.0069		2.4307
0.3879		0.5283		0.3788
-0.1657		0.3707		1.7689
-0.2570		-0.5991		1.7685
0.0793		0.4606		6.3193
0.0557		-0.7498		9.1180
-0.5229		-0.3058		2.7291
-0.1947		-0.6181		8.5292
-0.6844		-0.1875		6.5687
-0.2452		-0.5566		8.6479
-0.2605		-0.3370		0.7753
-0.6650		0.3933		6.0934
0.4586		0.3308		1.6431
0.5441		-0.5144		2.6740
0.6839		0.0489		4.3015
-0.7940		-0.3524		8.9616
-0.6672		0.8619		9.1087
0.0454		0.6359		1.3501
-0.1042		-0.0785		8.2638
0.4295		-0.3971		0.7280
0.1953		0.0256		2.0302
0.3604		-0.4684		2.8747
0.3394		-0.9027		1.6095
-0.5896		-0.1513		4.8481
-0.0659		-0.4410		2.2384
-0.2614		-0.2247		6.7514
-0.6824		0.1874		7.6999
-0.9787		0.5164		3.0564
-0.1494		0.6742		2.1487
-0.1258		-0.9279		4.4258
0.6657		0.6148		8.3256
-0.4211		-0.4770		9.9352
0.4669		-0.8608		9.6251
0.6854		-0.2085		3.6745
0.2442		0.0334		4.1835
-0.5524		-0.6569		4.3053
-0.9216		-0.4616		2.2593
0.9481		-0.1859		1.1253
-0.2517		-0.9461		1.0789
0.4402		-0.5940		4.9471
0.3077		0.0223		4.5514
-0.1643		-0.4742		7.1794
-0.2318		0.1826		0.3266
-0.8126		0.2961		1.0252
0.4592		0.5205		6.1977
-0.1614		-0.6001		5.5938
0.9932		0.0542		0.0304
-0.2268		-0.5815		2.8706
-0.2489		0.1790		3.9232
0.5831		-0.4672		1.9199
0.4398		-0.0664		0.1762
0.6795		0.6451		5.5032
-0.3186		0.3079		4.1025
-0.8250		-0.3148		8.6892
0.5100		-0.2263		6.2247
-0.1571		-0.8997		3.8561
0.2849		-0.0856		2.3174
0.3037		-0.2724		1.6452
-0.8376		0.4999		1.6595
0.2309		-0.2547		3.3430
0.0163		-0.8630		2.3692
-0.2762		0.2428		7.8364
-0.3741		0.5861		0.6723
-0.9138		-0.1117		6.5522
-0.9887		-0.4097		0.3674
0.0175		-0.1137		6.8885
0.5591		0.2609		6.3090
0.2432		-0.7388		2.8621
0.5336		-0.1761		0.8337
-0.6223		0.6741		1.9301
0.1198		0.5282		7.7149
-0.5040		0.0521		4.6961
-0.2437		0.5588		3.5921
-0.5428		-0.6180		1.0362
-0.7672		-0.0478		3.7689
-0.5655		0.1599		4.3419
0.0885		-0.8589		3.0486
-0.9820		0.3569		1.0185
-0.6398		-0.6544		6.0393
-0.5213		0.4179		0.7753
-0.7990		0.1472		4.0922
-0.4277		0.3538		6.7753
0.5111		-0.1656		5.9460
-0.4074		-0.3737		5.7307
-0.3636		0.7175		7.8931
0.4302		-0.0336		1.3070
0.4591		-0.5452		1.4036
-0.1255		0.0606		5.6048
0.5257		-0.3440		1.4395
-0.4289		0.0037		0.0616
0.2128		0.1024		6.7831
-0.8305		-0.6516		3.1149
0.5456		0.6135		5.9054
-0.3510		-0.7939		7.7656
-0.6893		0.5715		0.6628
-0.6565		-0.7757		0.2374
0.2827		-0.5736		3.2911
0.5652		-0.4825		8.0928
0.4700		0.0760		3.5324
-0.2480		0.4962		0.6488
-0.6760		-0.1174		2.8044
0.6827		-0.6625		3.8286
0.9300		0.3167		6.1643
-0.5472		-0.5541		0.9321
0.1271		0.8528		2.6411
-0.7453		0.2174		2.4331
-0.7689		-0.3316		1.3465
-0.5360		0.2815		1.1746
-0.2555		0.6521		3.9634
-0.2000		0.3695		2.1137
0.6822		0.4454		3.2441
-0.2374		-0.2780		4.0019
0.8855		0.1068		2.6181
-0.7877		-0.3011		3.8685
-0.2858		0.6557		0.5127
-0.0616		-0.8510		5.4398
0.5612		0.2301		4.8847
0.8855		-0.7380		0.1262
0.4522		0.2899		7.9440
-0.4849		0.0522		2.6106
-0.8228		-0.4918		1.4049
0.1161		-0.6796		1.9649
0.0523		0.9302		5.8712
0.1954		0.0836		5.8928
0.8212		-0.5517		5.3361
0.3077		-0.8344		0.7900
-0.4673		0.3847		0.6376
0.0245		0.5203		1.5614
-0.4263		-0.2187		0.6816
0.4512		0.3495		6.1518
0.5993		-0.7929		4.9749
0.8859		-0.2855		2.8182
0.5565		-0.2149		0.2382
-0.0807		0.4259		5.8965
0.9739		-0.4137		5.2694
0.6542		-0.1391		0.1839
0.4910		-0.0290		0.9366
0.0701		0.4286		0.3805
-0.1823		-0.5504		7.8645
0.5247		-0.2758		2.5067
0.7707		0.7353		0.0504
0.1202		-0.9940		3.1191
0.0592		0.5118		2.7188
-0.5433		0.3877		0.0192
-0.3494		-0.0527		0.0593
-0.5027		0.1809		1.9754
-0.8869		-0.8668		2.3688
-0.6951		0.3817		8.5642
0.3255		0.9529		4.6212
-0.1872		0.3313		8.4628
-0.7747		-0.4701		0.4541
0.1053		-0.6927		4.8837
0.5354		0.2976		5.4153
-0.5720		-0.1682		3.6640
-0.4250		-0.2960		2.0530
0.4774		-0.9317		3.6845
0.6866		0.8353		8.6718
-0.9030		0.0552		5.9235
-0.1541		0.0109		3.5736
0.4808		0.1935		5.7265
-0.4136		-0.3820		2.8361
0.2148		-0.2719		5.5195
0.5096		-0.0160		0.1421
-0.5113		0.5970		0.1915
-0.4870		0.5383		6.4513
0.1717		-0.9175		5.9397
0.6180		0.6965		0.9990
0.2032		0.8785		1.9720
-0.5799		-0.7655		1.7169
-0.4023		0.8543		4.0542
-0.4849		0.2968		4.5040
-0.8095		-0.8016		9.4961
-0.9136		-0.0891		4.9273
0.6273		0.1959		3.4297
-0.5074		-0.6614		3.4143
-0.9866		0.9920		1.9395
-0.1932		0.6367		0.3402
0.8601		-0.2654		3.7076
-0.2677		-0.4251		3.3813
-0.2244		0.6028		8.4664
0.3184		0.3969		0.4350
-0.8917		-0.5736		7.2975
-0.6658		-0.4692		2.0930
0.6894		0.8338		4.7225
0.4640		-0.8452		5.4238
0.9105		-0.2467		7.5046
0.6436		0.1680		7.5015
-0.3272		-0.0705		3.4959
0.2173		0.5879		4.6207
0.5034		-0.0653		5.7022
0.6056		0.1349		0.1620
-0.2244		-0.2791		3.8095
0.9318		0.8859		6.3436
-0.1636		0.3503		3.3813
0.5915		-0.8950		2.9858
-0.5483		-0.3909		0.7747
0.1789		0.6954		0.0014
-0.3088		0.2427		1.6731
0.4982		0.0880		2.6933
0.1867		0.3150		3.4014
-0.2550		-0.9035		1.6750
-0.4531		-0.4489		2.1346
-0.1319		0.3924		3.7483
-0.9335		-0.0164		0.7214
-0.4724		-0.1030		2.8212
-0.6278		0.3947		0.9996
-0.6840		0.9550		1.0310
-0.4734		-0.5381		6.6558
-0.2984		-0.2725		0.3243
-0.9338		-0.5742		4.0257
-0.3843		-0.1507		0.0075
0.2469		0.7040		0.5037
0.7223		0.7775		8.7073
0.7429		-0.5219		0.0303
-0.5856		-0.5660		4.9784
-0.2043		-0.7876		1.4156
-0.0713		0.2451		7.6684
0.3032		-0.3833		6.0361
0.0648		-0.5171		7.3283
0.2908		0.7361		1.1368
-0.1368		0.7300		7.0672
-0.0584		-0.2684		7.8995
0.6874		-0.7790		0.2877
-0.3511		-0.5837		1.6164
0.6913		0.7316		1.3995
0.2604		0.2073		1.3588
-0.2830		-0.9004		8.0562
-0.6013		-0.7129		1.2669
0.1672		-0.5937		7.6146
-0.3163		0.0421		6.2338
-0.2202		0.8373		4.0874
0.8853		0.5027		0.5941
0.2642		-0.7450		1.5193
-0.3877		-0.8374		0.3804
-0.0141		0.2409		8.0603
-0.7315		0.7969		4.9730
-0.8400		0.0236		3.2726
-0.1483		0.6826		0.9252
0.9305		-0.2601		3.4258
-0.7344		0.4368		1.8466
-0.4458		-0.6089		4.2838
-0.1393		-0.6725		3.3226
0.2552		0.1821		2.7767
-0.3066		0.4075		3.4657
0.7634		0.4350		1.1403
0.7120		-0.0075		6.3529
0.2866		0.1494		3.0084
-0.2612		0.1514		4.5029
-0.9787		0.6801		6.5554
0.6561		0.2308		4.7592
0.1246		-0.9827		4.1781
-0.2730		0.0145		0.0259
-0.0960		-0.5438		4.8982
-0.6371		-0.6985		0.0370
0.0113		0.1816		0.4339
0.6071		0.6460		5.9183
-0.6262		0.1880		4.1916
-0.7036		0.3280		9.2206
0.6456		0.4237		8.2549
-0.7211		-0.4247		2.2581
-0.0148		0.6048		3.4541
-0.0995		0.1814		6.9896
0.7387		-0.8801		2.2588
0.6616		0.8439		5.5080
0.1477		0.9521		2.9568
0.6744		-0.9160		1.7374
-0.0667		0.6388		1.7659
0.0734		-0.1393		3.6621
-0.9272		-0.4714		3.2567
0.1424		-0.1634		4.7424
0.2550		0.5649		4.1985
-0.1922		-0.7283		3.1908
-0.1558		0.3884		0.8422
0.9678		-0.4353		7.2052
0.7291		-0.6957		4.9384
-0.5656		0.7378		0.2329
-0.3566		-0.5229		2.4682
-0.0853		0.0319		5.0930
-0.8721		0.0245		5.0646
-0.8131		-0.2039		1.6008
0.3953		-0.0352		3.6852
0.5829		0.1714		0.5916
-0.0462		0.8353		3.6286
-0.3074		0.4839		3.0168
0.7621		0.3960		6.2397
-0.4454		-0.0693		7.8418
-0.3311		-0.3372		1.6967
-0.8533		-0.1138		8.6534
0.2508		0.7556		0.6613
-0.3955		0.6369		4.9668
-0.8875		0.0644		1.6398
0.3961		-0.0200		0.1301
-0.9081		-0.4382		7.6813
-0.6162		0.0148		7.1031
0.4642		0.6814		2.5628
0.9510		0.8609		1.3100
0.1836		0.2300		7.6810
-0.0258		0.5336		7.4301
0.3230		-0.5982		1.2162
0.9026		0.6401		4.9848
0.0751		0.4676		6.8006
0.5301		0.5669		6.0268
-0.0204		0.0331		5.8094
0.1437		-0.0429		8.1472
-0.0552		-0.8758		3.0917
0.4698		0.1876		1.9488
0.0095		0.8683		4.3022
-0.3906		0.5053		0.2843
-0.3597		0.6032		0.7449
0.3075		-0.3355		1.3249
-0.3693		0.3652		1.2826
-0.4244		0.8306		0.4977
-0.7300		0.7382		1.2305
0.3580		-0.4636		0.6956
0.9836		0.7723		0.2354
0.9060		-0.8836		1.0892
0.1883		-0.9660		3.3450
0.2505		0.6657		8.2521
0.2348		-0.9178		3.9373
0.7441		-0.1703		0.7433
-0.3253		0.2936		1.0885
0.1917		-0.1910		5.6578
-0.9710		0.5102		2.6604
0.1250		0.3742		8.6655
0.7197		-0.2338		2.6773
0.1250		0.7097		3.8857
0.9001		0.0364		3.2041
0.9597		0.7227		5.9453
0.2965		0.0006		0.0090
-0.7289		0.3399		4.9515
0.8480		0.6710		1.6476
-0.9108		-0.3477		5.2032
0.4533		-0.6283		4.7696
0.0836		0.1014		9.4129
-0.0163		-0.4457		6.3631
-0.4280		0.6228		3.4118
-0.3803		0.3384		7.1252
-0.3394		0.8692		1.6350
0.5675		-0.6923		2.2648
0.7642		0.4652		1.7184
0.2665		0.0322		6.4835
-0.5897		-0.4178		7.5238
0.2519		0.4238		0.4798
-0.1156		-0.9361		3.3152
-0.3169		-0.0196		0.7711
0.9584		-0.1567		2.3589
-0.3738		-0.5141		3.5811
0.1744		0.6407		3.0494
0.6725		0.1712		0.0393
-0.3304		-0.4953		7.8095
0.4394		-0.3973		3.7324
0.6630		0.8832		4.4031
0.0957		0.2170		1.6006
0.4802		0.3793		4.2968
-0.4551		-0.6234		1.3020
0.3748		-0.3044		2.5191
-0.0441		-0.1758		2.8350
-0.4273		-0.2796		7.7701
0.8468		-0.2146		1.9191
-0.7313		-0.7636		9.1984
-0.1571		0.0908		0.2499
-0.9358		-0.5269		3.2787
-0.6838		0.8851		0.3142
-0.7895		-0.5842		3.8419
-0.9794		0.0988		2.3540
0.1083		-0.7607		3.9700
-0.2572		0.5279		2.7400
0.7394		-0.2949		1.1562
-0.0937		0.8216		3.0549
-0.9848		0.4415		6.2682
-0.3019		0.0862		9.3382
-0.0064		-0.3925		2.0126
-0.1337		0.0817		6.5493
0.0303		-0.8648		5.2954
0.8760		-0.6684		0.5809
-0.0481		-0.2415		4.4050
0.6645		-0.5682		6.3232
0.7671		-0.4493		4.6469
0.5726		0.2073		1.0852
-0.4928		0.3820		1.6357
-0.3511		-0.1855		2.1306
-0.6116		0.1067		2.0107
0.6243		-0.0372		1.9227
0.6458		-0.1231		0.7144
0.7637		-0.3024		1.2120
-0.4873		-0.1442		3.7316
0.2613		-0.8080		3.4543
-0.7823		0.2227		7.1553
0.9834		0.9143		3.8752
0.6751		-0.4053		6.9434
0.0086		-0.1921		0.2909
-0.5565		-0.4213		0.8789
0.0597		-0.9791		4.2333
0.8794		0.1541		8.8302
0.4766		-0.9977		1.1400
0.9215		-0.5469		0.1139
-0.2569		0.6877		6.3565
0.4104		0.4512		7.5843
0.1458		-0.7528		4.7957
0.4468		0.2533		6.3786
-0.0510		-0.8754		6.6106
-0.6108		-0.1846		2.0583
-0.2811		-0.6045		7.2831
0.6640		-0.1856		1.6176
0.5304		0.2067		1.2597
0.2993		-0.9550		4.0873
-0.9653		0.0688		5.5409
-0.3134		0.8518		0.4307
0.7579		0.1418		4.8916
-0.3113		-0.3566		7.9600
-0.7373		-0.3500		3.2996
-0.6426		0.8696		7.3855
0.0003		0.7611		4.0155
0.2579		-0.1103		0.7660
0.4736		-0.3830		0.0916
-0.4080		-0.4916		1.3739
-0.0464		-0.4323		0.9151
-0.8684		-0.5342		1.5838
0.5719		0.3284		4.5314
0.6383		0.6711		2.6967
0.5466		0.4223		7.8508
0.8183		0.8614		4.5885
0.9777		0.9352		2.5631
-0.1939		0.1012		5.7464
-0.5408		-0.6497		4.4801
-0.5626		0.2641		4.5842
-0.6245		0.1801		8.5262
-0.9130		0.7596		5.5566
0.1312		0.5006		7.2173
0.0543		-0.6260		4.9771
0.6912		-0.4956		0.8645
-0.5466		-0.2815		8.9396
-0.7721		-0.4362		0.2745
0.7083		0.3920		0.7748
0.2338		0.6856		0.2849
0.9075		0.1442		1.9884
-0.2239		0.6903		3.8611
-0.1278		0.8238		0.0730
0.6750		0.1414		1.9548
-0.1601		-0.1731		8.2371
0.3125		0.5970		0.2475
-0.5491		-0.4338		0.6530
0.4081		-0.0143		2.5381
-0.0308		-0.1678		1.9257
0.6805		0.3282		5.0124
0.5144		-0.9920		0.8866
-0.3801		-0.2851		7.3838
-0.6452		-0.1243		4.4147
0.0349		0.9420		2.9937
0.2674		0.4293		3.7036
-0.1300		-0.6719		5.1247
-0.4019		0.6320		3.4732
-0.8436		-0.8414		0.4979
0.6356		0.2669		1.8136
-0.0102		-0.9604		1.1130
-0.9323		-0.2143		7.7524
0.7161		-0.2752		4.8650
0.7706		-0.2984		0.7396
-0.1357		0.6118		5.7832
-0.8928		0.1525		1.9570
-0.0057		-0.9056		3.9743
0.2008		0.4604		6.3526
-0.3155		0.5744		5.4010
0.8443		-0.6906		9.6421
-0.6913		0.1568		6.7776
-0.1810		0.1859		0.2882
0.6204		0.2694		6.9864
-0.5739		-0.5182		5.1877
-0.8954		-0.2224		1.2479
0.0325		0.1132		1.4938
-0.4998		-0.9128		7.9777
-0.0112		0.2791		4.6397
-0.2745		-0.3306		3.0260
0.1873		0.4390		7.5862
0.7021		-0.8461		1.4060
-0.5559		0.8783		0.3987
-0.5117		-0.8678		1.9205
0.2051		0.6722		7.3002
0.4076		-0.2849		1.6094
0.4409		0.0928		7.4028
0.6857		-0.1394		6.1477
-0.4787		-0.6787		1.0910
0.6190		-0.3481		7.2300
-0.1721		-0.9735		8.4432
0.1979		-0.1268		3.5971
0.6863		-0.6653		6.9034
-0.3041		-0.2851		5.6973
0.4507		-0.2607		8.6480
0.8695		-0.4770		3.4473
0.0836		0.3616		7.2997
0.3994		-0.2183		5.3195
0.3038		0.9928		2.8394
0.2756		0.6330		7.4555
0.4635		-0.1758		3.5716
-0.2738		-0.4029		2.1201
-0.6695		-0.7592		1.6066
-0.3033		0.5080		3.8842
-0.4781		-0.0524		0.0498
-0.4979		-0.3144		2.2498
-0.3734		-0.8509		1.3719
-0.5953		-0.4585		6.8864
0.0725		-0.8733		4.0960
0.2620		0.5101		3.8478
-0.9286		0.4293		0.7734
-0.0309		-0.3249		6.5572
-0.2032		-0.0697		7.5129
-0.4650		-0.5064		8.5927
0.2397		-0.3776		1.4776
-0.7521		0.7099		6.6510
0.4181		0.6226		4.6863
0.8044		0.2834		4.4468
0.3962		0.0395		6.4516
0.2827		-0.6169		3.2724
-0.8715		-0.2973		1.3790
0.3178		0.5331		4.4974
0.3512		0.9071		3.0451
0.7101		0.5428		0.0381
0.7028		-0.4157		0.8023
-0.5927		0.5156		0.1946
-0.5147		-0.4478		0.9569
-0.5779		0.2763		4.5172
0.9373		0.5246		2.6670
-0.0240		0.3499		1.8870
0.6318		0.6282		3.0665
0.3555		-0.9247		4.6517
0.9270		-0.1051		2.3418
-0.1922		0.8637		3.4625
-0.4460		-0.6273		4.0038
0.0852		-0.7090		6.2050
0.8030		0.1138		0.3658
